origin_file_name,category,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
20200916_TOMATO_Imprint_NonOrganic_B_1_10.RAW,0,130809000.0,879023000.0,600068000.0,160616000.0,96903000.0,101203000.0,105053000.0,195385000.0,69519000.0,78224000.0,22616000.0,23244000.0,52724000.0,31975000.0,17247000.0,56195000.0,366729000.0,22940000.0,59849000.0,18066000.0,13536000.0,6886000.0,1611000.0,684000.0,392000.0,0.0,0.0,0.0,1787000.0,3751000.0,1637000.0,0.0,0.0,0.0,2549000.0,809000.0,58602000.0,9566000.0,0.0,0.0,0.0,846000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_1.RAW,0,125099900.0,857611600.0,483325600.0,184915800.0,103268000.0,88843000.0,87808000.0,146782000.0,65954000.0,69538600.0,22537000.0,17631000.0,35787000.0,25548000.0,17309000.0,29024600.0,197375100.0,12478000.0,18552000.0,7388000.0,3006000.0,2397000.0,1007000.0,1479000.0,0.0,236000.0,462000.0,0.0,1765000.0,1533000.0,983000.0,0.0,0.0,0.0,796000.0,254000.0,30373000.0,4186000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_2.RAW,0,128488600.0,911376800.0,513678700.0,190779500.0,103116000.0,90889000.0,89099000.0,163774000.0,67646900.0,71747000.0,23949000.0,17007000.0,37905000.0,24877000.0,15064000.0,29605000.0,207606000.0,12119000.0,18905000.0,8104000.0,3915000.0,2464000.0,624000.0,1359000.0,227000.0,241000.0,533000.0,0.0,1750000.0,1490000.0,1183000.0,0.0,0.0,0.0,812000.0,308000.0,30998000.0,4352000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_3.RAW,0,126393200.0,925261700.0,526567400.0,191448200.0,103343100.0,89982000.0,91179000.0,170097000.0,67429000.0,72383000.0,23808000.0,15555000.0,36564000.0,25051000.0,15092000.0,28184000.0,204444000.0,13195000.0,17863000.0,7256000.0,3475000.0,2503000.0,1111000.0,1511000.0,0.0,0.0,0.0,0.0,1882000.0,1575000.0,1209000.0,0.0,0.0,0.0,682000.0,305000.0,30530000.0,4819000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_4.RAW,0,126696000.0,920095100.0,531362700.0,190708500.0,102105000.0,88963000.0,89028200.0,174112000.0,66743400.0,72160600.0,23554000.0,15912000.0,37593000.0,24758000.0,14540000.0,27763000.0,202935000.0,12815700.0,18834000.0,6823400.0,3669000.0,3003000.0,583000.0,1220000.0,0.0,261000.0,467000.0,0.0,1783000.0,1719000.0,1129000.0,0.0,0.0,0.0,792000.0,542000.0,29791000.0,4509000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_5.RAW,0,125586400.0,908855200.0,528663000.0,186584600.0,100061000.0,88357000.0,87924000.0,175247500.0,65160000.0,71426000.0,23076000.0,16779000.0,36846000.0,25605000.0,15047000.0,27183000.0,196008000.0,11960000.0,18063000.0,7705000.0,3613000.0,2387000.0,1624000.0,1235000.0,0.0,0.0,244000.0,0.0,1516000.0,1254000.0,1199000.0,0.0,0.0,0.0,734000.0,282000.0,27652000.0,4481000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_6.RAW,0,125887100.0,908336400.0,529247000.0,187213000.0,103427000.0,89683000.0,91545000.0,176591000.0,65960000.0,72960000.0,22820000.0,17474000.0,36028400.0,25633000.0,14876000.0,27996000.0,203793000.0,12728000.0,19392000.0,7981000.0,3340000.0,2921000.0,1393000.0,1237000.0,0.0,217000.0,531000.0,0.0,1608000.0,1374000.0,915000.0,0.0,0.0,0.0,787000.0,259000.0,28926000.0,4533000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_7.RAW,0,124861400.0,911080700.0,527860000.0,188756000.0,102731000.0,90741800.0,91953600.0,179185000.0,67828000.0,72887000.0,23280000.0,16234000.0,37480000.0,25188600.0,15944000.0,29051000.0,204790000.0,12515000.0,17381000.0,7559000.0,3712000.0,2716000.0,1570000.0,1318000.0,0.0,305000.0,279000.0,0.0,1823000.0,1585000.0,1211000.0,0.0,0.0,0.0,771000.0,271000.0,28950000.0,4328000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_8.RAW,0,128603900.0,923357500.0,535822600.0,191679000.0,101922400.0,90816000.0,90654000.0,178796000.0,68154000.0,73405000.0,23535000.0,15913000.0,37331000.0,24725000.0,15432300.0,27309000.0,199914000.0,11239000.0,18077000.0,8546000.0,3724000.0,2722000.0,1867000.0,1272000.0,0.0,265000.0,0.0,243000.0,1812000.0,1060000.0,1175000.0,0.0,0.0,0.0,732000.0,273000.0,27661000.0,4227000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_9.RAW,0,126883200.0,919134000.0,526704000.0,190324000.0,102496600.0,89673000.0,91562000.0,181507000.0,68435500.0,73567000.0,23304000.0,17089000.0,37670000.0,26790000.0,15531000.0,28619000.0,203594000.0,13108000.0,19136000.0,7519000.0,4218000.0,3505000.0,1527000.0,1438000.0,0.0,266000.0,244000.0,0.0,1636000.0,1316000.0,888000.0,0.0,0.0,0.0,774000.0,272000.0,28278000.0,4386000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_2_10.RAW,0,128478900.0,918369400.0,536963500.0,191275000.0,104432400.0,91619000.0,91589000.0,184176000.0,68353000.0,73899000.0,23796000.0,16504000.0,38266000.0,26392000.0,16119000.0,27970400.0,203121000.0,13626000.0,18104000.0,7436000.0,3816000.0,3278000.0,1487000.0,1206000.0,0.0,0.0,0.0,0.0,1637000.0,1001000.0,1105000.0,0.0,0.0,0.0,792000.0,301000.0,27991000.0,4768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_1.RAW,0,165330700.0,767626800.0,760333600.0,171727000.0,91683000.0,92846000.0,99315000.0,170283000.0,63502000.0,55109200.0,27466200.0,20175000.0,35456000.0,21909000.0,15170000.0,26519000.0,204944000.0,11467000.0,14926000.0,4891000.0,1782000.0,1119000.0,0.0,886000.0,0.0,0.0,0.0,0.0,905000.0,1225000.0,1043000.0,303000.0,0.0,0.0,2196000.0,597000.0,40035000.0,6755000.0,0.0,0.0,0.0,290000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_2.RAW,0,158759500.0,772458600.0,807542900.0,161875300.0,88339000.0,88449600.0,96092300.0,176977000.0,60179000.0,52640000.0,25858000.0,17895000.0,33038000.0,20602000.0,14324000.0,25948000.0,199857000.0,11168000.0,14456000.0,3929000.0,1522000.0,778000.0,0.0,1070000.0,0.0,0.0,0.0,0.0,500000.0,1167000.0,774000.0,0.0,0.0,0.0,2012000.0,281000.0,35400000.0,7159000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_3.RAW,0,164389600.0,821865200.0,870796400.0,165077000.0,90599000.0,91678000.0,96817000.0,186731000.0,60733000.0,54501000.0,24646000.0,17346000.0,31199000.0,19795000.0,13420000.0,24125000.0,195566000.0,10027000.0,13842000.0,3814000.0,1785000.0,1087000.0,0.0,588000.0,0.0,0.0,0.0,0.0,841000.0,908000.0,720000.0,0.0,0.0,0.0,1803000.0,275000.0,33719000.0,6398000.0,0.0,0.0,0.0,244000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_4.RAW,0,159724100.0,786181100.0,854550900.0,165382300.0,88115900.0,90358000.0,96345000.0,189780000.0,62629000.0,54403000.0,25848000.0,17538000.0,31992000.0,20345000.0,13561000.0,24558000.0,193193000.0,10613000.0,13075000.0,3578000.0,1225000.0,781000.0,246000.0,860000.0,0.0,0.0,0.0,0.0,825000.0,848000.0,747000.0,0.0,0.0,0.0,1789000.0,0.0,32205000.0,6495000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_5.RAW,0,178273900.0,883404600.0,942686500.0,172492600.0,95836000.0,95592000.0,103264000.0,203974000.0,64098000.0,56789000.0,26325000.0,17255000.0,33106000.0,21174000.0,14175000.0,26558000.0,209247000.0,10681000.0,14129000.0,4211000.0,1345000.0,1244000.0,286000.0,931000.0,0.0,225000.0,0.0,0.0,888000.0,1755000.0,1098000.0,242000.0,0.0,0.0,1837000.0,327000.0,35050000.0,6763000.0,0.0,0.0,0.0,283000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_6.RAW,0,162933800.0,818070300.0,881501000.0,169281500.0,91591600.0,93793000.0,101674000.0,197259000.0,65049000.0,55504000.0,26075000.0,17065000.0,32569000.0,21024000.0,13236000.0,25761000.0,202311000.0,11381000.0,14981000.0,4533000.0,1500000.0,1110000.0,0.0,671000.0,0.0,0.0,0.0,0.0,961000.0,1190000.0,1071000.0,0.0,0.0,0.0,1903000.0,335000.0,34930000.0,7268000.0,0.0,0.0,0.0,273000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_7.RAW,0,161226300.0,825231900.0,874604300.0,168073000.0,92111900.0,95362000.0,103377000.0,198014000.0,64503000.0,55688000.0,26465000.0,17519000.0,34041000.0,21260000.0,13019000.0,24325000.0,202003000.0,11197000.0,14146000.0,5058000.0,1590000.0,1073000.0,252000.0,954000.0,0.0,0.0,0.0,0.0,904000.0,1397000.0,775000.0,0.0,0.0,0.0,1871000.0,338000.0,34060000.0,6579000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_8.RAW,0,162279700.0,811723800.0,876300800.0,165873000.0,89653000.0,95550000.0,100809000.0,193926000.0,63611000.0,55812000.0,25214000.0,16463000.0,31764000.0,21126000.0,13992000.0,25695000.0,198931000.0,11230000.0,14809000.0,3807000.0,1183000.0,1179000.0,256000.0,648000.0,0.0,0.0,0.0,0.0,546000.0,945000.0,734000.0,0.0,0.0,0.0,1837000.0,325000.0,33573000.0,6876000.0,0.0,0.0,0.0,335000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_9.RAW,0,162003600.0,821448600.0,877457300.0,166920100.0,91497000.0,94176000.0,101087000.0,193099000.0,63430000.0,54321000.0,24863000.0,17025000.0,32722000.0,20834000.0,13613000.0,23979000.0,193192900.0,10343000.0,14777000.0,4207000.0,1452000.0,1073000.0,249000.0,590000.0,0.0,0.0,0.0,0.0,584000.0,960000.0,957000.0,0.0,0.0,0.0,1707000.0,262000.0,32034000.0,6460000.0,0.0,0.0,0.0,289000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_3_10.RAW,0,162576100.0,811861800.0,868605400.0,166457000.0,90656000.0,94433000.0,99763000.0,194399000.0,62914000.0,54470000.0,25456000.0,17616000.0,31313000.0,19943000.0,13422000.0,24400000.0,193358000.0,11131000.0,13485000.0,3902000.0,1435000.0,1394000.0,0.0,646000.0,0.0,0.0,0.0,0.0,804000.0,1131000.0,792000.0,0.0,0.0,0.0,1746000.0,274000.0,32984000.0,6243000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_1.RAW,0,133259400.0,659404300.0,677314800.0,163460000.0,91245000.0,79705000.0,93058300.0,172629000.0,64698300.0,58494000.0,29069000.0,18955000.0,49947000.0,35493000.0,19667000.0,47072000.0,429127000.0,19922000.0,23996000.0,11884000.0,4293000.0,2606000.0,558000.0,1905000.0,0.0,0.0,0.0,245000.0,1037000.0,2265000.0,1378000.0,0.0,0.0,0.0,3089000.0,1328000.0,79157000.0,12855000.0,0.0,0.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_2.RAW,0,132692400.0,719998200.0,724279800.0,168993000.0,92627800.0,82157000.0,100615000.0,189253000.0,68429000.0,59827000.0,30049000.0,19718000.0,49510000.0,36475000.0,19654000.0,47661000.0,436410000.0,20253000.0,25457000.0,11889000.0,3826000.0,2538000.0,1022000.0,1077000.0,0.0,0.0,0.0,254000.0,1437000.0,3126000.0,1492000.0,0.0,0.0,0.0,3499000.0,842000.0,79551000.0,14388000.0,0.0,0.0,0.0,384000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_3.RAW,0,135180200.0,747641400.0,771671600.0,170408000.0,93851000.0,81089000.0,104071000.0,197296000.0,69293000.0,61224000.0,32835000.0,18471000.0,51323000.0,38116000.0,21010000.0,48056000.0,438764000.0,19945000.0,25057000.0,11663000.0,4504000.0,2687000.0,782000.0,1999000.0,0.0,0.0,286000.0,266000.0,1775000.0,2942000.0,1610000.0,0.0,0.0,0.0,3441000.0,1194000.0,81166000.0,13974000.0,0.0,0.0,0.0,270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_4.RAW,0,133340300.0,742617400.0,775946600.0,170142000.0,91981100.0,78895000.0,102515000.0,196225000.0,67624000.0,61638000.0,30681000.0,18925000.0,48528000.0,34375000.0,19464000.0,45890000.0,429933000.0,18582000.0,23321000.0,11013000.0,3553000.0,2296000.0,812000.0,1741000.0,0.0,0.0,0.0,283000.0,1509000.0,2862000.0,1650000.0,0.0,0.0,0.0,3478000.0,1234000.0,82039000.0,14529000.0,0.0,0.0,0.0,316000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_5.RAW,0,137603000.0,774929500.0,806767700.0,175697000.0,91954000.0,82970000.0,104977000.0,206796000.0,70478000.0,63603000.0,32544000.0,19420000.0,51919000.0,36352000.0,20067000.0,48646000.0,433871000.0,19819000.0,25178000.0,11372000.0,3874000.0,2264000.0,584000.0,1775000.0,0.0,0.0,0.0,267000.0,1719000.0,2928000.0,1484000.0,0.0,0.0,0.0,3289000.0,1087000.0,77508000.0,14082000.0,0.0,0.0,0.0,306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_6.RAW,0,137816700.0,803685900.0,821840500.0,176014000.0,93065000.0,83620000.0,103973000.0,207846000.0,71585000.0,62831000.0,33029000.0,18897000.0,49923000.0,36057000.0,18638000.0,47141000.0,436889000.0,19261000.0,24681000.0,10100000.0,3939000.0,1920000.0,834000.0,1803000.0,0.0,0.0,249000.0,275000.0,1295000.0,3246000.0,1628000.0,311000.0,0.0,0.0,3301000.0,1046000.0,75147000.0,15046000.0,0.0,0.0,0.0,339000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_7.RAW,0,134543800.0,786699600.0,817843200.0,175036000.0,92006000.0,85309000.0,107237600.0,212170000.0,71862000.0,64386000.0,33737000.0,18819000.0,52268000.0,35601000.0,18771000.0,48452000.0,441717000.0,19915000.0,24794000.0,10842000.0,4301000.0,1859000.0,316000.0,1815000.0,0.0,0.0,268000.0,0.0,1504000.0,3307000.0,1702000.0,0.0,0.0,0.0,3524000.0,1140000.0,81294000.0,15163000.0,0.0,0.0,0.0,304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_8.RAW,0,137711300.0,813587700.0,839672500.0,180460000.0,95418200.0,88673900.0,108667000.0,215499000.0,73705000.0,66035000.0,34332000.0,17812000.0,51670000.0,36339000.0,19345000.0,48445000.0,446142000.0,20172000.0,25173000.0,11644000.0,3904000.0,2199000.0,623000.0,1817000.0,0.0,0.0,0.0,313000.0,1885000.0,3199000.0,1695000.0,0.0,0.0,0.0,3670000.0,1186000.0,85427000.0,15196000.0,0.0,0.0,0.0,317000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_9.RAW,0,139758600.0,797248600.0,824766000.0,178921000.0,95324100.0,85500000.0,107874000.0,210332500.0,73352000.0,62674000.0,33640000.0,18394000.0,51103000.0,34447000.0,19408000.0,47262000.0,439371000.0,20333000.0,24867000.0,10278000.0,4402000.0,2619000.0,338000.0,1513000.0,0.0,0.0,264000.0,272000.0,1814000.0,3365000.0,1631000.0,0.0,0.0,0.0,3328000.0,1451000.0,78841000.0,15164000.0,0.0,0.0,0.0,343000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_4_10.RAW,0,138530500.0,791343000.0,815708600.0,175973000.0,93640000.0,85071000.0,108688400.0,213983000.0,72116000.0,65494000.0,34865000.0,18648000.0,51485000.0,36675000.0,18498000.0,47208000.0,441811000.0,20446000.0,24506000.0,10404000.0,3795000.0,2173000.0,594000.0,1463000.0,0.0,0.0,268000.0,285000.0,1822000.0,3192000.0,1634000.0,0.0,0.0,0.0,3383000.0,819000.0,81245000.0,14396000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_1.RAW,0,160597000.0,666199400.0,282121100.0,110677100.0,81364700.0,57181000.0,61554000.0,92968800.0,34399100.0,77041000.0,12516800.0,10950000.0,17133000.0,14040000.0,10641000.0,20923000.0,79289000.0,8819000.0,22013000.0,6661000.0,4681000.0,2517000.0,1773000.0,958000.0,0.0,195000.0,0.0,0.0,531000.0,397000.0,171000.0,0.0,0.0,0.0,219000.0,0.0,9106000.0,542000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_2.RAW,0,124641900.0,679459800.0,250046100.0,103427400.0,78089500.0,60485100.0,66860200.0,113464000.0,37152000.0,77137000.0,13957000.0,12337000.0,18502000.0,15202000.0,11248000.0,23371000.0,87245000.0,8810000.0,19901900.0,6534000.0,3596000.0,3154000.0,1213000.0,1039000.0,143000.0,0.0,0.0,0.0,736000.0,446000.0,195000.0,0.0,0.0,0.0,213000.0,0.0,10259000.0,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_3.RAW,0,131898400.0,737557800.0,257800400.0,104963800.0,79091700.0,63636000.0,68789500.0,134877600.0,39108000.0,82316000.0,15541200.0,12984000.0,19190000.0,15508000.0,10330000.0,23901000.0,87998000.0,9154000.0,19431000.0,6349000.0,3596000.0,3186000.0,1590000.0,770000.0,0.0,0.0,0.0,0.0,730000.0,443000.0,171000.0,0.0,0.0,0.0,188000.0,0.0,9016000.0,477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_4.RAW,0,119265100.0,699680800.0,245848800.0,100915000.0,78227000.0,61681200.0,66864000.0,137661200.0,37763100.0,77429000.0,15076000.0,12640000.0,18623000.0,14789000.0,10604000.0,23030000.0,88906000.0,7469000.0,16466000.0,6052000.0,2841000.0,2992000.0,867000.0,695000.0,159000.0,0.0,0.0,0.0,760000.0,408000.0,189000.0,0.0,0.0,0.0,196000.0,0.0,9358000.0,424000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_5.RAW,0,122320200.0,729199800.0,248918800.0,102236900.0,79360600.0,62542000.0,69409600.0,142296000.0,38664000.0,79400000.0,15951200.0,12963000.0,18795000.0,15553000.0,11069000.0,23880200.0,88807000.0,8425000.0,22880000.0,7894000.0,4562000.0,3407000.0,2262000.0,1507000.0,419000.0,202000.0,0.0,0.0,783000.0,437000.0,202000.0,0.0,0.0,0.0,221000.0,0.0,9031000.0,465000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_6.RAW,0,125681900.0,771689900.0,255120000.0,103081900.0,80661900.0,66057500.0,72313000.0,159016600.0,41409000.0,82887000.0,17061000.0,13699000.0,19491000.0,16850100.0,11369000.0,25327000.0,90374000.0,9387000.0,23950000.0,8242000.0,4969000.0,3647000.0,2300000.0,1205000.0,171000.0,184000.0,0.0,0.0,789000.0,441000.0,183000.0,0.0,0.0,0.0,217000.0,0.0,8838000.0,497000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_7.RAW,0,125789000.0,750358700.0,252358200.0,103739700.0,80249400.0,64788000.0,73353000.0,155748700.0,41281000.0,86306000.0,17030000.0,14277000.0,20827000.0,16846000.0,11321000.0,24874000.0,91198000.0,10442000.0,27087000.0,8889000.0,5224000.0,3603000.0,2416000.0,1690000.0,401000.0,164000.0,0.0,0.0,784000.0,391000.0,225000.0,0.0,0.0,0.0,212000.0,0.0,8906000.0,530000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_8.RAW,0,134291700.0,810013800.0,262025900.0,107522000.0,82251800.0,67548000.0,76126000.0,171942000.0,44039000.0,91862000.0,17401400.0,14691000.0,21161000.0,16916000.0,11464000.0,26502000.0,91416000.0,10155000.0,25860000.0,8776000.0,5292000.0,3718000.0,2540000.0,1532000.0,376000.0,0.0,0.0,0.0,844000.0,468000.0,220000.0,0.0,0.0,0.0,0.0,0.0,8692000.0,577000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_9.RAW,0,139219100.0,829562200.0,264402500.0,107530900.0,78423100.0,65749200.0,74799000.0,169141000.0,42593000.0,91767000.0,16580000.0,14428000.0,21347000.0,16660000.0,11132000.0,24968000.0,91472000.0,9068000.0,20291000.0,7264000.0,4887000.0,3559000.0,2277000.0,1559000.0,191000.0,203000.0,0.0,0.0,843000.0,434000.0,198000.0,0.0,0.0,0.0,217000.0,0.0,8327000.0,536000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_B_5_10.RAW,0,139269400.0,820930700.0,265183000.0,107358900.0,76980000.0,64398000.0,73087000.0,172297000.0,42125000.0,91479000.0,16541000.0,13757000.0,20816000.0,16125000.0,10536000.0,24799000.0,88219000.0,8960000.0,22584000.0,8011000.0,5380000.0,3811000.0,2359000.0,1850000.0,449000.0,0.0,0.0,0.0,586000.0,403000.0,157000.0,0.0,0.0,0.0,179000.0,0.0,7503000.0,564000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_C_1_1.RAW,0,104310900.0,759212500.0,311729000.0,157097400.0,102226000.0,73154600.0,68293000.0,124387000.0,53388000.0,63257000.0,19928000.0,15314000.0,33476000.0,25034000.0,20035000.0,21753000.0,143753000.0,12460000.0,12207000.0,8149000.0,2506000.0,3560000.0,1564000.0,1190000.0,425000.0,240000.0,207000.0,0.0,1805000.0,1920000.0,1716000.0,0.0,0.0,0.0,518000.0,202000.0,27646000.0,1948000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_C_1_2.RAW,0,95517100.0,784824800.0,310655000.0,155073900.0,103900000.0,75578100.0,70530000.0,145730000.0,54948000.0,63529000.0,21962000.0,16214000.0,35971000.0,27073000.0,19007000.0,23077400.0,170564000.0,13076000.0,13356000.0,8307000.0,2803000.0,4412000.0,1992000.0,1414000.0,525000.0,221000.0,440000.0,0.0,1738000.0,1825000.0,1732000.0,0.0,0.0,0.0,699000.0,241000.0,33838000.0,2018000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_C_1_3.RAW,0,96439600.0,869777400.0,326526600.0,154956000.0,103124000.0,75792100.0,68224000.0,157485000.0,54073000.0,62054000.0,21691000.0,16176000.0,35564000.0,25518000.0,17604000.0,21962000.0,170561000.0,13065000.0,12366000.0,8364000.0,3022000.0,4323000.0,2074000.0,1145000.0,419000.0,221000.0,429000.0,0.0,1590000.0,1728000.0,1550000.0,0.0,0.0,0.0,551000.0,230000.0,28430000.0,2372000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_C_1_4.RAW,0,101043700.0,944364000.0,344618000.0,161019000.0,106198000.0,78391000.0,70664000.0,178648100.0,56611000.0,64676000.0,22541000.0,16456000.0,37371000.0,27691000.0,17659000.0,22672000.0,180433000.0,13585000.0,13568000.0,8914000.0,3183000.0,4788000.0,2061000.0,1516000.0,487000.0,0.0,466000.0,0.0,1381000.0,1687000.0,1644000.0,0.0,0.0,0.0,537000.0,0.0,29535000.0,2352000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_C_1_5.RAW,0,102316200.0,939127300.0,352911000.0,160844000.0,104591000.0,76566000.0,69527000.0,181852000.0,54975000.0,63820000.0,22497000.0,15092000.0,35529000.0,27538000.0,17634000.0,22946000.0,181610000.0,13979000.0,13678000.0,9247000.0,2860000.0,4958000.0,2079000.0,1371000.0,417000.0,223000.0,240000.0,0.0,1528000.0,1635000.0,1392000.0,0.0,0.0,0.0,275000.0,0.0,26781000.0,2124000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200916_TOMATO_Imprint_NonOrganic_C_1_6.RAW,0,100473700.0,959688900.0,357750300.0,162929000.0,107464000.0,79173000.0,71112000.0,192089000.0,56339800.0,63857000.0,23566000.0,16395000.0,36320000.0,27007000.0,16979000.0,22611000.0,184019000.0,13886000.0,14070000.0,8463000.0,2857000.0,4947000.0,2070000.0,1633000.0,448000.0,0.0,431000.0,0.0,1322000.0,1506000.0,1500000.0,0.0,0.0,0.0,518000.0,201000.0,27378000.0,2319000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
